customer_id,signup_date,signup_cohort,acquisition_channel,plan_type,monthly_charge_inr,payment_method,avg_sessions_per_month,support_tickets_per_month,tenure_months,churned,churn_date,last_active_date
CUST01486,2024-11-08,2024-11,Organic,Premium,999,Debit Card,12.2,0,19,False,,2026-06-21
CUST01487,2024-12-24,2024-12,Referral,Basic,299,Debit Card,11.7,0,2,True,2025-02-24,2025-02-24
CUST01488,2025-07-17,2025-07,Paid Ads,Basic,299,Debit Card,2.9,3,1,True,2025-08-17,2025-08-17
CUST01489,2024-12-07,2024-12,Referral,Standard,599,UPI,8.1,1,18,False,,2026-06-21
CUST01490,2025-01-11,2025-01,Paid Ads,Standard,599,Credit Card,30.3,0,17,False,,2026-06-21
CUST01491,2024-08-18,2024-08,Organic,Basic,299,Credit Card,7.3,1,13,True,2025-09-18,2025-09-18
CUST01492,2024-11-01,2024-11,Partner,Standard,599,Debit Card,10.9,0,19,False,,2026-06-21
CUST01493,2024-08-03,2024-08,Organic,Standard,599,Credit Card,26.6,0,22,False,,2026-06-21
CUST01494,2024-03-04,2024-03,Organic,Basic,299,UPI,9.9,0,6,True,2024-09-04,2024-09-04
CUST01495,2025-05-13,2025-05,Paid Ads,Standard,599,UPI,12.0,1,13,False,,2026-06-21
CUST01496,2025-06-06,2025-06,Paid Ads,Basic,299,Credit Card,4.7,0,3,True,2025-09-06,2025-09-06
CUST01497,2025-05-26,2025-05,Organic,Standard,599,Credit Card,11.9,0,13,False,,2026-06-21
CUST01498,2025-01-14,2025-01,Referral,Standard,599,UPI,10.1,1,17,False,,2026-06-21
CUST01499,2024-11-05,2024-11,Organic,Standard,599,UPI,16.2,0,19,False,,2026-06-21
CUST01500,2025-10-16,2025-10,Paid Ads,Basic,299,Credit Card,17.6,1,6,True,2026-04-16,2026-04-16
CUST01501,2025-03-15,2025-03,Referral,Basic,299,UPI,8.3,0,9,True,2025-12-15,2025-12-15
CUST01502,2025-02-15,2025-02,Organic,Premium,999,UPI,15.3,0,12,True,2026-02-15,2026-02-15
CUST01503,2024-01-04,2024-01,Organic,Standard,599,UPI,4.6,0,11,True,2024-12-04,2024-12-04
CUST01504,2024-11-08,2024-11,Organic,Standard,599,Credit Card,4.1,1,19,False,,2026-06-21
CUST01505,2024-11-27,2024-11,Partner,Standard,599,Credit Card,17.7,0,1,True,2024-12-27,2024-12-27
CUST01506,2024-12-16,2024-12,Organic,Basic,299,UPI,1.8,0,18,False,,2026-06-21
CUST01507,2025-04-28,2025-04,Organic,Basic,299,Debit Card,9.9,1,14,False,,2026-06-21
CUST01508,2025-03-16,2025-03,Paid Ads,Basic,299,UPI,7.4,0,13,True,2026-04-16,2026-04-16
CUST01509,2025-05-04,2025-05,Paid Ads,Basic,299,UPI,17.1,0,13,False,,2026-06-21
CUST01510,2025-08-13,2025-08,Organic,Standard,599,UPI,10.0,0,10,False,,2026-06-21
CUST01511,2025-09-26,2025-09,Paid Ads,Basic,299,UPI,24.1,2,7,True,2026-04-26,2026-04-26
CUST01512,2025-07-28,2025-07,Organic,Basic,299,UPI,7.2,0,11,False,,2026-06-21
CUST01513,2025-12-13,2025-12,Partner,Standard,599,UPI,18.2,0,1,True,2026-01-13,2026-01-13
CUST01514,2024-01-02,2024-01,Organic,Basic,299,Credit Card,3.3,2,2,True,2024-03-02,2024-03-02
CUST01515,2024-07-03,2024-07,Organic,Standard,599,Credit Card,4.1,0,13,True,2025-08-03,2025-08-03
CUST01516,2024-01-22,2024-01,Paid Ads,Basic,299,Credit Card,8.0,0,29,False,,2026-06-21
CUST01517,2025-06-08,2025-06,Organic,Basic,299,Debit Card,3.5,0,12,False,,2026-06-21
CUST01518,2025-11-24,2025-11,Paid Ads,Basic,299,UPI,7.9,0,1,True,2025-12-24,2025-12-24
CUST01519,2024-08-15,2024-08,Organic,Basic,299,Net Banking,6.4,1,22,False,,2026-06-21
CUST01520,2025-11-11,2025-11,Organic,Premium,999,UPI,16.7,0,7,False,,2026-06-21
CUST01521,2024-03-09,2024-03,Referral,Standard,599,Credit Card,6.3,0,27,False,,2026-06-21
CUST01522,2025-11-07,2025-11,Paid Ads,Basic,299,UPI,10.5,1,1,True,2025-12-07,2025-12-07
CUST01523,2024-11-13,2024-11,Paid Ads,Basic,299,Debit Card,13.7,0,19,False,,2026-06-21
CUST01524,2024-04-02,2024-04,Organic,Basic,299,Credit Card,7.2,0,26,False,,2026-06-21
CUST01525,2025-02-08,2025-02,Organic,Basic,299,UPI,10.9,0,1,True,2025-03-08,2025-03-08
CUST01526,2024-08-07,2024-08,Organic,Basic,299,Credit Card,4.5,1,22,False,,2026-06-21
CUST01527,2024-09-24,2024-09,Organic,Standard,599,UPI,8.5,0,8,True,2025-05-24,2025-05-24
CUST01528,2024-10-12,2024-10,Paid Ads,Premium,999,Debit Card,8.7,0,20,False,,2026-06-21
CUST01529,2025-09-19,2025-09,Referral,Basic,299,Credit Card,33.2,0,9,False,,2026-06-21
CUST01530,2025-03-07,2025-03,Organic,Standard,599,UPI,19.1,0,15,False,,2026-06-21
CUST01531,2024-10-10,2024-10,Organic,Premium,999,UPI,27.1,1,20,False,,2026-06-21
CUST01532,2025-05-25,2025-05,Organic,Basic,299,UPI,16.9,1,13,False,,2026-06-21
CUST01533,2025-07-16,2025-07,Organic,Premium,999,Credit Card,10.5,1,10,True,2026-05-16,2026-05-16
CUST01534,2024-09-03,2024-09,Organic,Standard,599,UPI,5.3,0,1,True,2024-10-03,2024-10-03
CUST01535,2024-12-10,2024-12,Partner,Basic,299,Credit Card,6.3,0,3,True,2025-03-10,2025-03-10
CUST01536,2024-04-06,2024-04,Paid Ads,Premium,999,Net Banking,15.9,0,26,False,,2026-06-21
CUST01537,2024-06-18,2024-06,Partner,Basic,299,UPI,6.9,0,9,True,2025-03-18,2025-03-18
CUST01538,2025-06-18,2025-06,Referral,Basic,299,Net Banking,2.1,2,2,True,2025-08-18,2025-08-18
CUST01539,2024-06-05,2024-06,Paid Ads,Standard,599,Credit Card,14.8,0,24,False,,2026-06-21
CUST01540,2025-03-21,2025-03,Paid Ads,Basic,299,UPI,3.1,0,15,False,,2026-06-21
CUST01541,2025-07-07,2025-07,Organic,Basic,299,UPI,6.3,1,11,False,,2026-06-21
CUST01542,2024-04-28,2024-04,Paid Ads,Basic,299,Debit Card,23.2,0,26,False,,2026-06-21
CUST01543,2025-04-02,2025-04,Partner,Standard,599,UPI,10.4,1,14,False,,2026-06-21
CUST01544,2024-08-11,2024-08,Organic,Standard,599,UPI,17.6,1,22,False,,2026-06-21
CUST01545,2025-12-13,2025-12,Referral,Standard,599,UPI,12.1,0,6,False,,2026-06-21
CUST01546,2025-02-23,2025-02,Organic,Premium,999,Debit Card,9.5,0,16,False,,2026-06-21
CUST01547,2025-09-05,2025-09,Referral,Basic,299,Credit Card,12.6,0,9,False,,2026-06-21
CUST01548,2025-03-06,2025-03,Partner,Basic,299,Credit Card,7.9,2,15,False,,2026-06-21
CUST01549,2024-02-24,2024-02,Paid Ads,Standard,599,UPI,5.3,0,13,True,2025-03-24,2025-03-24
CUST01550,2025-05-26,2025-05,Paid Ads,Standard,599,Debit Card,5.0,0,13,False,,2026-06-21
CUST01551,2025-12-14,2025-12,Paid Ads,Basic,299,Net Banking,10.3,1,5,True,2026-05-14,2026-05-14
CUST01552,2025-05-12,2025-05,Referral,Basic,299,UPI,29.5,1,13,False,,2026-06-21
CUST01553,2025-09-04,2025-09,Partner,Premium,999,UPI,9.3,0,9,False,,2026-06-21
CUST01554,2025-10-23,2025-10,Referral,Premium,999,Debit Card,9.6,0,8,False,,2026-06-21
CUST01555,2024-08-06,2024-08,Paid Ads,Standard,599,Debit Card,12.4,0,22,False,,2026-06-21
CUST01556,2024-07-10,2024-07,Paid Ads,Basic,299,Credit Card,3.7,1,10,True,2025-05-10,2025-05-10
CUST01557,2025-05-18,2025-05,Referral,Premium,999,Net Banking,38.5,0,13,False,,2026-06-21
CUST01558,2024-12-15,2024-12,Paid Ads,Premium,999,Credit Card,9.9,0,1,True,2025-01-15,2025-01-15
CUST01559,2025-09-08,2025-09,Referral,Standard,599,UPI,8.1,0,9,False,,2026-06-21
CUST01560,2025-11-26,2025-11,Paid Ads,Premium,999,Debit Card,10.0,0,7,False,,2026-06-21
CUST01561,2024-11-09,2024-11,Organic,Premium,999,Credit Card,19.3,0,19,False,,2026-06-21
CUST01562,2024-08-05,2024-08,Organic,Premium,999,Net Banking,34.9,0,22,False,,2026-06-21
CUST01563,2025-08-10,2025-08,Paid Ads,Premium,999,UPI,10.4,0,10,False,,2026-06-21
CUST01564,2024-09-20,2024-09,Organic,Standard,599,Credit Card,15.7,0,21,False,,2026-06-21
CUST01565,2025-09-06,2025-09,Organic,Standard,599,Debit Card,5.7,0,9,False,,2026-06-21
CUST01566,2025-01-16,2025-01,Paid Ads,Standard,599,UPI,16.5,0,3,True,2025-04-16,2025-04-16
CUST01567,2025-06-24,2025-06,Organic,Standard,599,UPI,25.5,0,12,False,,2026-06-21
CUST01568,2024-04-27,2024-04,Organic,Standard,599,Debit Card,21.5,0,26,False,,2026-06-21
CUST01569,2025-05-03,2025-05,Referral,Premium,999,UPI,13.8,0,13,False,,2026-06-21
CUST01570,2025-01-10,2025-01,Partner,Standard,599,Credit Card,6.4,0,7,True,2025-08-10,2025-08-10
CUST01571,2025-04-11,2025-04,Referral,Standard,599,Debit Card,10.2,0,14,False,,2026-06-21
CUST01572,2024-06-11,2024-06,Partner,Basic,299,UPI,6.8,1,3,True,2024-09-11,2024-09-11
CUST01573,2025-07-17,2025-07,Paid Ads,Standard,599,Net Banking,8.2,0,1,True,2025-08-17,2025-08-17
CUST01574,2025-10-04,2025-10,Organic,Standard,599,Debit Card,11.2,1,8,False,,2026-06-21
CUST01575,2024-07-04,2024-07,Paid Ads,Basic,299,Credit Card,7.8,0,23,False,,2026-06-21
CUST01576,2024-04-17,2024-04,Referral,Standard,599,UPI,14.5,1,26,False,,2026-06-21
CUST01577,2024-01-09,2024-01,Organic,Basic,299,Net Banking,12.5,2,9,True,2024-10-09,2024-10-09
CUST01578,2025-05-19,2025-05,Organic,Basic,299,UPI,7.9,2,5,True,2025-10-19,2025-10-19
CUST01579,2025-05-05,2025-05,Referral,Standard,599,UPI,12.6,1,13,False,,2026-06-21
CUST01580,2025-03-22,2025-03,Organic,Basic,299,UPI,18.0,1,15,False,,2026-06-21
CUST01581,2024-08-24,2024-08,Paid Ads,Basic,299,UPI,5.9,0,1,True,2024-09-24,2024-09-24
CUST01582,2024-12-06,2024-12,Organic,Basic,299,Credit Card,8.2,1,18,False,,2026-06-21
CUST01583,2025-04-03,2025-04,Paid Ads,Basic,299,Net Banking,4.4,1,14,False,,2026-06-21
CUST01584,2025-02-22,2025-02,Paid Ads,Standard,599,Debit Card,12.9,0,3,True,2025-05-22,2025-05-22
CUST01585,2025-12-01,2025-12,Organic,Standard,599,UPI,11.2,0,6,False,,2026-06-21
CUST01586,2024-05-20,2024-05,Organic,Premium,999,UPI,15.8,0,25,False,,2026-06-21
CUST01587,2025-07-22,2025-07,Paid Ads,Basic,299,Credit Card,4.5,1,1,True,2025-08-22,2025-08-22
CUST01588,2024-12-16,2024-12,Referral,Basic,299,UPI,12.9,1,6,True,2025-06-16,2025-06-16
CUST01589,2025-01-23,2025-01,Referral,Basic,299,Debit Card,8.7,0,10,True,2025-11-23,2025-11-23
CUST01590,2025-07-11,2025-07,Paid Ads,Standard,599,Debit Card,17.1,0,2,True,2025-09-11,2025-09-11
CUST01591,2025-07-13,2025-07,Referral,Standard,599,Debit Card,8.3,2,11,False,,2026-06-21
CUST01592,2025-12-27,2025-12,Organic,Premium,999,UPI,17.3,0,6,False,,2026-06-21
CUST01593,2024-05-10,2024-05,Organic,Standard,599,Credit Card,12.7,0,25,False,,2026-06-21
CUST01594,2024-04-03,2024-04,Organic,Standard,599,UPI,22.4,0,26,False,,2026-06-21
CUST01595,2025-07-09,2025-07,Paid Ads,Standard,599,UPI,9.6,0,11,False,,2026-06-21
CUST01596,2025-04-28,2025-04,Organic,Premium,999,Credit Card,10.9,0,14,False,,2026-06-21
CUST01597,2024-09-12,2024-09,Organic,Basic,299,Net Banking,6.1,0,21,False,,2026-06-21
CUST01598,2024-03-23,2024-03,Paid Ads,Basic,299,Debit Card,4.2,0,1,True,2024-04-23,2024-04-23
CUST01599,2024-03-14,2024-03,Referral,Standard,599,Net Banking,8.0,1,27,False,,2026-06-21
CUST01600,2025-11-01,2025-11,Organic,Standard,599,Debit Card,4.0,1,7,False,,2026-06-21
CUST01601,2024-07-18,2024-07,Organic,Premium,999,UPI,23.6,0,23,False,,2026-06-21
CUST01602,2024-10-17,2024-10,Paid Ads,Standard,599,Credit Card,28.1,0,20,False,,2026-06-21
CUST01603,2024-07-27,2024-07,Paid Ads,Basic,299,UPI,7.5,2,1,True,2024-08-27,2024-08-27
CUST01604,2024-11-09,2024-11,Paid Ads,Premium,999,UPI,15.6,0,19,False,,2026-06-21
CUST01605,2024-03-09,2024-03,Organic,Premium,999,Credit Card,14.0,0,27,False,,2026-06-21
CUST01606,2025-03-23,2025-03,Paid Ads,Basic,299,Debit Card,3.7,0,15,False,,2026-06-21
CUST01607,2024-03-10,2024-03,Referral,Premium,999,Credit Card,20.1,0,27,False,,2026-06-21
CUST01608,2025-09-19,2025-09,Organic,Basic,299,UPI,16.5,0,8,True,2026-05-19,2026-05-19
CUST01609,2024-08-15,2024-08,Partner,Basic,299,UPI,4.4,1,10,True,2025-06-15,2025-06-15
CUST01610,2025-03-05,2025-03,Organic,Premium,999,UPI,15.0,0,15,True,2026-06-05,2026-06-05
CUST01611,2025-10-15,2025-10,Organic,Standard,599,UPI,9.0,0,8,False,,2026-06-21
CUST01612,2025-06-20,2025-06,Paid Ads,Basic,299,UPI,16.7,0,12,False,,2026-06-21
CUST01613,2025-03-23,2025-03,Organic,Basic,299,Credit Card,7.8,0,1,True,2025-04-23,2025-04-23
CUST01614,2024-10-25,2024-10,Organic,Standard,599,Debit Card,9.9,1,20,False,,2026-06-21
CUST01615,2024-10-28,2024-10,Paid Ads,Basic,299,UPI,24.3,0,11,True,2025-09-28,2025-09-28
CUST01616,2025-06-02,2025-06,Referral,Standard,599,Credit Card,5.8,0,12,False,,2026-06-21
CUST01617,2025-12-13,2025-12,Partner,Standard,599,UPI,11.5,1,6,False,,2026-06-21
CUST01618,2025-06-24,2025-06,Paid Ads,Basic,299,Net Banking,8.6,1,1,True,2025-07-24,2025-07-24
CUST01619,2025-04-16,2025-04,Organic,Standard,599,UPI,7.7,0,1,True,2025-05-16,2025-05-16
CUST01620,2025-07-15,2025-07,Paid Ads,Premium,999,Debit Card,32.8,0,11,False,,2026-06-21
CUST01621,2025-02-25,2025-02,Paid Ads,Standard,599,Net Banking,12.0,0,1,True,2025-03-25,2025-03-25
CUST01622,2024-03-10,2024-03,Referral,Basic,299,Debit Card,12.2,1,12,True,2025-03-10,2025-03-10
CUST01623,2025-04-14,2025-04,Referral,Basic,299,UPI,13.3,0,1,True,2025-05-14,2025-05-14
CUST01624,2025-12-10,2025-12,Referral,Standard,599,Credit Card,8.7,0,6,False,,2026-06-21
CUST01625,2024-06-25,2024-06,Paid Ads,Premium,999,UPI,22.2,0,24,False,,2026-06-21
CUST01626,2025-06-14,2025-06,Paid Ads,Basic,299,UPI,15.2,0,5,True,2025-11-14,2025-11-14
CUST01627,2024-07-26,2024-07,Organic,Basic,299,UPI,7.6,0,8,True,2025-03-26,2025-03-26
CUST01628,2025-03-23,2025-03,Partner,Basic,299,Net Banking,14.3,1,15,False,,2026-06-21
CUST01629,2024-04-09,2024-04,Organic,Standard,599,Net Banking,19.2,0,26,False,,2026-06-21
CUST01630,2025-01-25,2025-01,Organic,Basic,299,UPI,13.2,0,17,False,,2026-06-21
CUST01631,2025-08-14,2025-08,Organic,Premium,999,Credit Card,9.9,0,10,False,,2026-06-21
CUST01632,2024-11-03,2024-11,Referral,Basic,299,Net Banking,7.7,0,19,False,,2026-06-21
CUST01633,2025-06-20,2025-06,Paid Ads,Standard,599,Credit Card,12.9,0,12,False,,2026-06-21
CUST01634,2025-09-16,2025-09,Paid Ads,Standard,599,UPI,11.5,0,9,False,,2026-06-21
CUST01635,2025-11-02,2025-11,Partner,Standard,599,Credit Card,7.2,1,7,False,,2026-06-21
CUST01636,2024-08-10,2024-08,Partner,Basic,299,Debit Card,6.9,0,1,True,2024-09-10,2024-09-10
CUST01637,2024-12-03,2024-12,Organic,Standard,599,Credit Card,12.1,1,3,True,2025-03-03,2025-03-03
CUST01638,2024-05-11,2024-05,Organic,Basic,299,Debit Card,3.3,1,25,False,,2026-06-21
CUST01639,2025-12-11,2025-12,Referral,Basic,299,UPI,8.3,1,6,False,,2026-06-21
CUST01640,2025-11-21,2025-11,Partner,Standard,599,UPI,14.4,1,7,False,,2026-06-21
CUST01641,2025-03-21,2025-03,Paid Ads,Standard,599,UPI,11.7,0,15,False,,2026-06-21
CUST01642,2025-10-22,2025-10,Paid Ads,Basic,299,UPI,4.9,0,8,False,,2026-06-21
CUST01643,2025-03-13,2025-03,Organic,Basic,299,Credit Card,5.4,0,11,True,2026-02-13,2026-02-13
CUST01644,2025-05-07,2025-05,Referral,Premium,999,UPI,24.9,0,13,False,,2026-06-21
CUST01645,2024-03-23,2024-03,Paid Ads,Premium,999,Debit Card,9.7,0,27,False,,2026-06-21
CUST01646,2025-08-17,2025-08,Paid Ads,Basic,299,UPI,16.6,0,10,False,,2026-06-21
CUST01647,2024-05-02,2024-05,Organic,Standard,599,Debit Card,7.6,0,25,False,,2026-06-21
CUST01648,2025-09-12,2025-09,Partner,Basic,299,Net Banking,16.1,1,9,False,,2026-06-21
CUST01649,2025-08-25,2025-08,Paid Ads,Standard,599,Debit Card,13.3,1,10,False,,2026-06-21
CUST01650,2025-07-10,2025-07,Organic,Premium,999,Net Banking,11.6,0,11,False,,2026-06-21
CUST01651,2024-02-18,2024-02,Paid Ads,Basic,299,Credit Card,2.8,0,4,True,2024-06-18,2024-06-18
CUST01652,2024-10-22,2024-10,Paid Ads,Standard,599,UPI,12.4,0,20,False,,2026-06-21
CUST01653,2024-08-27,2024-08,Paid Ads,Standard,599,Net Banking,11.1,0,16,True,2025-12-27,2025-12-27
CUST01654,2024-11-11,2024-11,Referral,Standard,599,Debit Card,12.5,1,2,True,2025-01-11,2025-01-11
CUST01655,2024-03-16,2024-03,Paid Ads,Standard,599,Debit Card,13.3,0,27,False,,2026-06-21
CUST01656,2025-11-17,2025-11,Partner,Premium,999,Credit Card,8.7,0,7,False,,2026-06-21
CUST01657,2025-04-19,2025-04,Organic,Basic,299,Credit Card,10.3,0,14,False,,2026-06-21
CUST01658,2024-10-18,2024-10,Organic,Basic,299,UPI,12.7,0,20,False,,2026-06-21
CUST01659,2024-12-03,2024-12,Organic,Basic,299,Debit Card,12.7,1,18,False,,2026-06-21
CUST01660,2025-01-21,2025-01,Paid Ads,Premium,999,UPI,8.9,0,15,True,2026-04-21,2026-04-21
CUST01661,2025-05-27,2025-05,Paid Ads,Standard,599,UPI,18.3,0,9,True,2026-02-27,2026-02-27
CUST01662,2025-03-26,2025-03,Referral,Standard,599,Credit Card,12.6,0,15,False,,2026-06-21
CUST01663,2025-11-16,2025-11,Referral,Basic,299,Credit Card,11.4,1,7,False,,2026-06-21
CUST01664,2025-02-06,2025-02,Paid Ads,Premium,999,UPI,9.8,0,15,True,2026-05-06,2026-05-06
CUST01665,2025-12-25,2025-12,Partner,Premium,999,Debit Card,17.9,1,3,True,2026-03-25,2026-03-25
CUST01666,2025-10-12,2025-10,Organic,Standard,599,Debit Card,4.9,0,8,False,,2026-06-21
CUST01667,2024-07-11,2024-07,Referral,Basic,299,Credit Card,4.9,0,5,True,2024-12-11,2024-12-11
CUST01668,2025-11-15,2025-11,Paid Ads,Basic,299,Credit Card,17.5,0,6,True,2026-05-15,2026-05-15
CUST01669,2024-04-15,2024-04,Paid Ads,Standard,599,Net Banking,14.5,0,1,True,2024-05-15,2024-05-15
CUST01670,2025-09-16,2025-09,Referral,Standard,599,UPI,11.7,0,9,False,,2026-06-21
CUST01671,2024-12-10,2024-12,Paid Ads,Basic,299,Debit Card,14.4,1,11,True,2025-11-10,2025-11-10
CUST01672,2025-10-12,2025-10,Organic,Standard,599,UPI,17.0,0,8,False,,2026-06-21
CUST01673,2025-10-28,2025-10,Paid Ads,Basic,299,UPI,12.9,1,1,True,2025-11-28,2025-11-28
CUST01674,2025-09-13,2025-09,Paid Ads,Standard,599,Credit Card,9.2,0,9,False,,2026-06-21
CUST01675,2025-09-04,2025-09,Referral,Standard,599,Debit Card,6.8,1,9,False,,2026-06-21
CUST01676,2024-10-07,2024-10,Paid Ads,Basic,299,UPI,5.5,0,6,True,2025-04-07,2025-04-07
CUST01677,2024-03-22,2024-03,Partner,Standard,599,UPI,21.0,0,2,True,2024-05-22,2024-05-22
CUST01678,2024-12-02,2024-12,Paid Ads,Basic,299,Credit Card,3.8,1,1,True,2025-01-02,2025-01-02
CUST01679,2024-06-26,2024-06,Paid Ads,Basic,299,Credit Card,11.0,0,24,False,,2026-06-21
CUST01680,2025-07-27,2025-07,Referral,Premium,999,Credit Card,16.0,0,11,False,,2026-06-21
CUST01681,2024-11-27,2024-11,Paid Ads,Basic,299,UPI,19.7,2,12,True,2025-11-27,2025-11-27
CUST01682,2025-12-27,2025-12,Partner,Basic,299,Credit Card,11.0,1,1,True,2026-01-27,2026-01-27
CUST01683,2025-05-15,2025-05,Paid Ads,Basic,299,UPI,6.3,0,13,False,,2026-06-21
CUST01684,2025-09-08,2025-09,Paid Ads,Basic,299,UPI,6.4,0,3,True,2025-12-08,2025-12-08
CUST01685,2024-05-07,2024-05,Organic,Basic,299,Credit Card,8.1,0,25,False,,2026-06-21
CUST01686,2025-10-15,2025-10,Paid Ads,Basic,299,Credit Card,16.1,1,8,False,,2026-06-21
CUST01687,2025-11-23,2025-11,Organic,Standard,599,UPI,15.2,0,7,False,,2026-06-21
CUST01688,2025-02-14,2025-02,Referral,Basic,299,UPI,4.3,0,1,True,2025-03-14,2025-03-14
CUST01689,2025-05-08,2025-05,Organic,Standard,599,Credit Card,11.7,1,13,True,2026-06-08,2026-06-08
CUST01690,2025-08-28,2025-08,Organic,Basic,299,UPI,13.4,0,1,True,2025-09-28,2025-09-28
CUST01691,2024-06-12,2024-06,Organic,Basic,299,UPI,7.1,1,1,True,2024-07-12,2024-07-12
CUST01692,2025-02-13,2025-02,Organic,Basic,299,UPI,2.2,1,3,True,2025-05-13,2025-05-13
CUST01693,2024-12-11,2024-12,Organic,Premium,999,UPI,12.3,0,18,False,,2026-06-21
CUST01694,2024-05-17,2024-05,Referral,Standard,599,UPI,5.3,0,11,True,2025-04-17,2025-04-17
CUST01695,2024-11-17,2024-11,Referral,Standard,599,Debit Card,5.0,0,19,False,,2026-06-21
CUST01696,2024-03-24,2024-03,Referral,Basic,299,Debit Card,15.5,0,24,True,2026-03-24,2026-03-24
CUST01697,2024-01-04,2024-01,Referral,Premium,999,Credit Card,42.1,0,29,False,,2026-06-21
CUST01698,2024-05-21,2024-05,Organic,Basic,299,Credit Card,18.5,0,4,True,2024-09-21,2024-09-21
CUST01699,2025-12-08,2025-12,Referral,Basic,299,Debit Card,1.7,0,6,False,,2026-06-21
CUST01700,2025-03-05,2025-03,Organic,Standard,599,Net Banking,9.4,0,3,True,2025-06-05,2025-06-05
CUST01701,2025-12-26,2025-12,Organic,Basic,299,Credit Card,5.7,1,6,False,,2026-06-21
CUST01702,2025-01-16,2025-01,Paid Ads,Premium,999,UPI,8.4,0,17,False,,2026-06-21
CUST01703,2024-10-04,2024-10,Organic,Basic,299,Credit Card,10.8,1,20,False,,2026-06-21
CUST01704,2025-02-28,2025-02,Referral,Premium,999,UPI,12.3,2,2,True,2025-04-28,2025-04-28
CUST01705,2025-01-22,2025-01,Organic,Standard,599,Credit Card,6.1,0,4,True,2025-05-22,2025-05-22
CUST01706,2024-04-15,2024-04,Referral,Standard,599,Credit Card,4.4,0,26,False,,2026-06-21
CUST01707,2025-05-12,2025-05,Paid Ads,Basic,299,Debit Card,5.7,0,10,True,2026-03-12,2026-03-12
CUST01708,2024-07-05,2024-07,Organic,Basic,299,Credit Card,8.2,1,1,True,2024-08-05,2024-08-05
CUST01709,2025-05-23,2025-05,Referral,Premium,999,UPI,12.6,0,13,False,,2026-06-21
CUST01710,2025-06-16,2025-06,Organic,Basic,299,UPI,15.5,1,12,False,,2026-06-21
CUST01711,2024-05-14,2024-05,Paid Ads,Standard,599,UPI,12.0,0,25,False,,2026-06-21
CUST01712,2024-03-10,2024-03,Organic,Premium,999,UPI,11.6,0,27,False,,2026-06-21
CUST01713,2025-08-07,2025-08,Paid Ads,Basic,299,UPI,5.0,0,1,True,2025-09-07,2025-09-07
CUST01714,2025-01-13,2025-01,Paid Ads,Standard,599,UPI,4.8,1,17,False,,2026-06-21
CUST01715,2024-02-20,2024-02,Organic,Standard,599,UPI,6.2,1,1,True,2024-03-20,2024-03-20
CUST01716,2025-12-28,2025-12,Partner,Basic,299,Net Banking,18.4,0,6,False,,2026-06-21
CUST01717,2024-02-05,2024-02,Referral,Basic,299,UPI,13.7,0,28,False,,2026-06-21
CUST01718,2025-07-03,2025-07,Referral,Standard,599,UPI,11.7,0,11,False,,2026-06-21
CUST01719,2025-12-15,2025-12,Referral,Basic,299,UPI,6.1,1,6,True,2026-06-15,2026-06-15
CUST01720,2024-08-04,2024-08,Organic,Standard,599,Credit Card,19.2,1,22,False,,2026-06-21
CUST01721,2024-05-15,2024-05,Paid Ads,Basic,299,UPI,4.5,0,2,True,2024-07-15,2024-07-15
CUST01722,2024-04-14,2024-04,Organic,Premium,999,Credit Card,9.5,1,26,False,,2026-06-21
CUST01723,2024-10-20,2024-10,Organic,Basic,299,UPI,7.7,1,3,True,2025-01-20,2025-01-20
CUST01724,2024-04-19,2024-04,Partner,Standard,599,Credit Card,4.2,1,1,True,2024-05-19,2024-05-19
CUST01725,2025-07-13,2025-07,Paid Ads,Standard,599,Debit Card,6.4,1,1,True,2025-08-13,2025-08-13
CUST01726,2024-03-10,2024-03,Paid Ads,Basic,299,UPI,7.1,0,11,True,2025-02-10,2025-02-10
CUST01727,2025-03-21,2025-03,Organic,Basic,299,UPI,6.2,0,13,True,2026-04-21,2026-04-21
CUST01728,2025-12-05,2025-12,Paid Ads,Standard,599,Credit Card,6.5,0,6,False,,2026-06-21
CUST01729,2025-09-27,2025-09,Organic,Premium,999,Debit Card,32.7,0,9,False,,2026-06-21
CUST01730,2025-05-23,2025-05,Organic,Basic,299,Credit Card,18.5,0,11,True,2026-04-23,2026-04-23
CUST01731,2024-10-20,2024-10,Organic,Basic,299,Credit Card,22.8,0,20,False,,2026-06-21
CUST01732,2025-05-20,2025-05,Paid Ads,Basic,299,Debit Card,7.7,2,2,True,2025-07-20,2025-07-20
CUST01733,2025-03-25,2025-03,Paid Ads,Basic,299,Credit Card,6.1,0,15,False,,2026-06-21
CUST01734,2025-01-06,2025-01,Organic,Standard,599,UPI,23.3,0,17,False,,2026-06-21
CUST01735,2024-05-04,2024-05,Referral,Premium,999,UPI,13.6,0,25,False,,2026-06-21
CUST01736,2025-10-02,2025-10,Organic,Basic,299,Debit Card,4.3,0,3,True,2026-01-02,2026-01-02
CUST01737,2025-01-22,2025-01,Paid Ads,Premium,999,Debit Card,9.5,0,17,False,,2026-06-21
CUST01738,2024-07-16,2024-07,Partner,Basic,299,Net Banking,6.7,1,23,False,,2026-06-21
CUST01739,2024-11-18,2024-11,Paid Ads,Standard,599,Net Banking,10.1,0,19,False,,2026-06-21
CUST01740,2024-12-05,2024-12,Referral,Basic,299,Debit Card,8.6,0,18,True,2026-06-05,2026-06-05
